TABLE_NAME,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE
PromoLogBuyItemGrpDtls,SuperClass1Cd,varchar,16,YES
PromoLogBuyItemGrpDtls,SuperClass2Cd,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode1,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode2,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode3,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode4,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode5,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode6,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode7,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode8,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode9,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode10,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode11,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode12,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode13,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode14,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode15,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode16,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode17,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode18,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode19,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode20,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode21,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode22,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode23,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode24,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode25,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode26,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode27,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode28,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode29,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode30,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode31,varchar,16,YES
PromoLogBuyItemGrpDtls,AnalCode32,varchar,16,YES
PromoLogBuyItemGrpDtls,RegNonRegItemInd,tinyint,,YES
PromoLogBuyItemGrpDtls,ProductTaxCode,varchar,16,YES
PromoLogBuyItemGrpDtls,SourceTaxCode,varchar,16,YES
PromoLogBuyItemGrpDtls,ItemTaxType,tinyint,,YES
PromoLogBuyItemGrpDtls,ItemMfgDate,datetime,,YES
PromoLogBuyItemGrpDtls,ItemExpiryDate,datetime,,YES
PromoLogBuyItemGrpDtls,ItemShelfLife,int,,YES
PromoLogBuyItemGrpDtls,MerchandizeID,varchar,16,YES
PromoLogBuyItemGrpDtls,ConsignNonConsignItemInd,tinyint,,YES
PromoLogBuyItemGrpDtls,ItemRateValueCond,tinyint,,YES
PromoLogBuyItemGrpDtls,ItemRateEqualTo,money,,YES
PromoLogBuyItemGrpDtls,ItemRateAbove,money,,YES
PromoLogBuyItemGrpDtls,ItemRateUpto,money,,YES
PromoLogBuyItemGrpDtls,ItemValueEqualTo,money,,YES
PromoLogBuyItemGrpDtls,ItemValueAbove,money,,YES
PromoLogBuyItemGrpDtls,ItemValueUpto,money,,YES
PromoLogBuyItemGrpDtls,DiffItemOfferBuyQty,money,,YES
PromoLogBuyItemGrpDtls,FreeItemWorthBasedOn,tinyint,,YES
PromoLogBuyItemGrpDtls,FreeItemWorthSpecified,money,,YES
PromoLogBuyItemGrpDtls,FreeItemValTreatment,tinyint,,YES
PromoLogBuyItemGrpDtls,Remarks,varchar,256,YES
PromoLogBuyItemGrpDtls,VaUID,varchar,32,YES
PromoLogBuyItemGrpDtls,VaCtr,int,,YES
PromoLogBuyItemGrpDtls,VaTermID,varchar,32,YES
PromoLogBuyItemGrpDtls,VaCompCode,varchar,16,YES
PromoLogGetItemGrpDtls,SalesPromoCode,varchar,32,NO
PromoLogGetItemGrpDtls,SrlNo,int,,NO
PromoLogGetItemGrpDtls,SalesPromoSrlNo,int,,NO
PromoLogGetItemGrpDtls,ItemSetNo,int,,YES
PromoLogGetItemGrpDtls,ItemSetSrlNo,int,,YES
PromoLogGetItemGrpDtls,ItemIncExFlag,tinyint,,YES
PromoLogGetItemGrpDtls,StockNo,varchar,32,YES
PromoLogGetItemGrpDtls,SKUSerialNo,int,,YES
PromoLogGetItemGrpDtls,SKUBatchNo,varchar,16,YES
PromoLogGetItemGrpDtls,SKULocationID,varchar,16,YES
PromoLogGetItemGrpDtls,SKUGradeCd,varchar,16,YES
PromoLogGetItemGrpDtls,Class1Cd,varchar,16,YES
PromoLogGetItemGrpDtls,Class2Cd,varchar,16,YES
PromoLogGetItemGrpDtls,SubClass1Cd,varchar,16,YES
PromoLogGetItemGrpDtls,SubClass2Cd,varchar,16,YES
PromoLogGetItemGrpDtls,SizeCd,varchar,16,YES
PromoLogGetItemGrpDtls,SuperClass1Cd,varchar,16,YES
PromoLogGetItemGrpDtls,SuperClass2Cd,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode1,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode2,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode3,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode4,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode5,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode6,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode7,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode8,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode9,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode10,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode11,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode12,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode13,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode14,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode15,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode16,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode17,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode18,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode19,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode20,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode21,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode22,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode23,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode24,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode25,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode26,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode27,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode28,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode29,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode30,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode31,varchar,16,YES
PromoLogGetItemGrpDtls,AnalCode32,varchar,16,YES
PromoLogGetItemGrpDtls,RegNonRegItemInd,tinyint,,YES
PromoLogGetItemGrpDtls,ProductTaxCode,varchar,16,YES
PromoLogGetItemGrpDtls,SourceTaxCode,varchar,16,YES
PromoLogGetItemGrpDtls,ItemTaxType,tinyint,,YES
PromoLogGetItemGrpDtls,ItemMfgDate,datetime,,YES
PromoLogGetItemGrpDtls,ItemExpiryDate,datetime,,YES
PromoLogGetItemGrpDtls,ItemShelfLife,int,,YES
PromoLogGetItemGrpDtls,MerchandizeID,varchar,16,YES
PromoLogGetItemGrpDtls,ConsignNonConsignItemInd,tinyint,,YES
PromoLogGetItemGrpDtls,ItemRateValueCond,tinyint,,YES
PromoLogGetItemGrpDtls,ItemRateEqualTo,money,,YES
PromoLogGetItemGrpDtls,ItemRateAbove,money,,YES
PromoLogGetItemGrpDtls,ItemRateUpto,money,,YES
PromoLogGetItemGrpDtls,ItemValueEqualTo,money,,YES
PromoLogGetItemGrpDtls,ItemValueAbove,money,,YES
PromoLogGetItemGrpDtls,ItemValueUpto,money,,YES
PromoLogGetItemGrpDtls,DiffItemOfferGetQty,money,,YES
PromoLogGetItemGrpDtls,BillValueAbove,money,,YES
PromoLogGetItemGrpDtls,BillValueUpto,money,,YES
PromoLogGetItemGrpDtls,BillQtyAbove,money,,YES
PromoLogGetItemGrpDtls,BillQtyUpto,money,,YES
PromoLogGetItemGrpDtls,BillLvlOfferGetQty,money,,YES
PromoLogGetItemGrpDtls,FreeItemWorthBasedOn,tinyint,,YES
PromoLogGetItemGrpDtls,FreeItemWorthSpecified,money,,YES
PromoLogGetItemGrpDtls,FreeItemValTreatment,tinyint,,YES
PromoLogGetItemGrpDtls,Remarks,varchar,256,YES
PromoLogGetItemGrpDtls,VaUID,varchar,32,YES
PromoLogGetItemGrpDtls,VaCtr,int,,YES
PromoLogGetItemGrpDtls,VaTermID,varchar,32,YES
PromoLogGetItemGrpDtls,VaCompCode,varchar,16,YES
PromoLogHeader,SalesPromoCode,varchar,32,NO
PromoLogHeader,SalesPromoSrlNo,int,,NO
PromoLogHeader,SalesPromoDesc,varchar,256,YES
PromoLogHeader,Status,tinyint,,YES
PromoLogHeader,PriorityNo,int,,YES
PromoLogHeader,DefinitionCreatedAt,tinyint,,YES
PromoLogHeader,CreatedShoperDate,datetime,,YES
PromoLogHeader,CreatedSystemDate,datetime,,YES
PromoLogHeader,StartDate,datetime,,YES
PromoLogHeader,StartTime,datetime,,YES
PromoLogHeader,EndDate,datetime,,YES
PromoLogHeader,EndTime,datetime,,YES
PromoLogHeader,WeekDays,varchar,256,YES
PromoLogHeader,ApplicableHappyHours,tinyint,,YES
PromoLogHeader,HappyHoursStartTime,datetime,,YES
PromoLogHeader,HappyHoursEndTime,datetime,,YES
PromoLogHeader,DefinitionType,tinyint,,YES
PromoLogHeader,DefinitionLevel,tinyint,,YES
PromoLogHeader,FixedOrVariable,tinyint,,YES
PromoLogHeader,ItemLvlDiscountType,tinyint,,YES
PromoLogHeader,ItemLvlOfferType,tinyint,,YES
PromoLogHeader,ItemLvlOfferBuyNGetItemsAreSame,tinyint,,YES
PromoLogHeader,ItemLvlDefVariesOnBuyingRateVal,tinyint,,YES
PromoLogHeader,ItemLvlBuyingRateValueCond,tinyint,,YES
PromoLogHeader,ItemLvlDefVariesOnBuyingQty,tinyint,,YES
PromoLogHeader,BillLvlDiscountType,tinyint,,YES
PromoLogHeader,BillLvlOfferType,tinyint,,YES
PromoLogHeader,BLDefVariesOnBillValQty,tinyint,,YES
PromoLogHeader,BLDefVariesOnBillValQtyCond,tinyint,,YES
PromoLogHeader,FreeOfferItemType,tinyint,,YES
PromoLogHeader,ApplicableItems,tinyint,,YES
PromoLogHeader,ApplicableCustomers,tinyint,,YES
PromoLogHeader,CanBeCombined,tinyint,,YES
PromoLogHeader,Archived,tinyint,,YES
PromoLogHeader,UserID,varchar,32,YES
PromoLogHeader,ExportedFlag,tinyint,,YES
PromoLogHeader,ExportedDate,datetime,,YES
PromoLogHeader,ImportedFlag,tinyint,,YES
PromoLogHeader,ImportedDate,datetime,,YES
PromoLogHeader,Remarks,varchar,256,YES
PromoLogHeader,VaUID,varchar,32,YES
PromoLogHeader,VaCtr,int,,YES
PromoLogHeader,VaTermID,varchar,32,YES
PromoLogHeader,VaCompCode,varchar,16,YES
PromoLogHeader,LogProcessType,int,,YES
PromoLogHeader,LogBatchNo,int,,YES
PromoLogHeader,LogShoperDate,datetime,,YES
PromoLogHeader,LogSystemDate,datetime,,YES
PromoLogHeader,MultipleRateCond,tinyint,,YES
PromoLogItemLvlDiscDtls,SalesPromoCode,varchar,32,NO
PromoLogItemLvlDiscDtls,SrlNo,int,,NO
PromoLogItemLvlDiscDtls,SalesPromoSrlNo,int,,NO
PromoLogItemLvlDiscDtls,ItemRateValueCond,tinyint,,YES
PromoLogItemLvlDiscDtls,ItemRateEqualTo,money,,YES
PromoLogItemLvlDiscDtls,ItemRateAbove,money,,YES
PromoLogItemLvlDiscDtls,ItemRateUpto,money,,YES
PromoLogItemLvlDiscDtls,ItemValueEqualTo,money,,YES
PromoLogItemLvlDiscDtls,ItemValueAbove,money,,YES
PromoLogItemLvlDiscDtls,ItemValueUpto,money,,YES
PromoLogItemLvlDiscDtls,ItemLvlDiscBuyQty,money,,YES
PromoLogItemLvlDiscDtls,ItemDiscPercent,money,,YES
PromoLogItemLvlDiscDtls,ItemDiscAmount,money,,YES
PromoLogItemLvlDiscDtls,ItemMaxDiscPercent,money,,YES
PromoLogItemLvlDiscDtls,ItemMaxDiscAmount,money,,YES
PromoLogItemLvlDiscDtls,ItemDiscountedRate,money,,YES
PromoLogItemLvlDiscDtls,AllItemsAtSpecifiedVal,money,,YES
PromoLogItemLvlDiscDtls,SameItemOfferBuyQty,money,,YES
PromoLogItemLvlDiscDtls,SameItemOfferGetQty,money,,YES
PromoLogItemLvlDiscDtls,DiscValueTreatment,tinyint,,YES
PromoLogItemLvlDiscDtls,Remarks,varchar,256,YES
PromoLogItemLvlDiscDtls,VaUID,varchar,32,YES
PromoLogItemLvlDiscDtls,VaCtr,int,,YES
PromoLogItemLvlDiscDtls,VaTermID,varchar,32,YES
PromoLogItemLvlDiscDtls,VaCompCode,varchar,16,YES
PromoLogShowroomDtls,SalesPromoCode,varchar,32,NO
PromoLogShowroomDtls,SrlNo,int,,NO
PromoLogShowroomDtls,SalesPromoSrlNo,int,,NO
PromoLogShowroomDtls,Status,tinyint,,YES
PromoLogShowroomDtls,WearHouseOrShowroom,tinyint,,YES
PromoLogShowroomDtls,ShowroomClass,varchar,32,YES
PromoLogShowroomDtls,DistributionCentre,varchar,16,YES
PromoLogShowroomDtls,Country,varchar,32,YES
PromoLogShowroomDtls,Zone,varchar,32,YES
PromoLogShowroomDtls,State,varchar,32,YES
PromoLogShowroomDtls,City,varchar,32,YES
PromoLogShowroomDtls,ShowroomCode,varchar,16,YES
PromoLogShowroomDtls,OverRide,tinyint,,YES
PromoLogShowroomDtls,Remarks,varchar,256,YES
PromoLogShowroomDtls,VaUID,varchar,32,YES
PromoLogShowroomDtls,VaCtr,int,,YES
PromoLogShowroomDtls,VaTermID,varchar,32,YES
PromoLogShowroomDtls,VaCompCode,varchar,16,YES
PromoMnApplCustDtls,SalesPromoCode,varchar,32,NO
PromoMnApplCustDtls,SrlNo,int,,NO
PromoMnApplCustDtls,SalesPromoSrlNo,int,,YES
PromoMnApplCustDtls,CustPriceGroup,varchar,16,YES
PromoMnApplCustDtls,CustCode,varchar,32,YES
PromoMnApplCustDtls,CustClass1Code,varchar,16,YES
PromoMnApplCustDtls,CustClass2Code,varchar,16,YES
PromoMnApplCustDtls,CustClass3Code,varchar,16,YES
PromoMnApplCustDtls,CustClass4Code,varchar,16,YES
PromoMnApplCustDtls,CustClass5Code,varchar,16,YES
PromoMnApplCustDtls,CustProfile1Code,varchar,50,YES
PromoMnApplCustDtls,CustProfile2Code,varchar,50,YES
PromoMnApplCustDtls,CustProfile3Code,varchar,50,YES
PromoMnApplCustDtls,CustProfile4Code,varchar,50,YES
PromoMnApplCustDtls,CustProfile5Code,varchar,50,YES
PromoMnApplCustDtls,CustLoyaltyID,varchar,20,YES
PromoMnApplCustDtls,CustDestTaxCode,varchar,16,YES
PromoMnApplCustDtls,VaUID,varchar,32,YES
PromoMnApplCustDtls,VaCtr,int,,YES
PromoMnApplCustDtls,VaTermID,varchar,32,YES
PromoMnApplCustDtls,VaCompCode,varchar,16,YES
PromoMnBillLvlDiscDtls,SalesPromoCode,varchar,32,NO
PromoMnBillLvlDiscDtls,SrlNo,int,,NO
PromoMnBillLvlDiscDtls,SalesPromoSrlNo,int,,YES
PromoMnBillLvlDiscDtls,BillValueAbove,money,,YES
PromoMnBillLvlDiscDtls,BillValueUpto,money,,YES
PromoMnBillLvlDiscDtls,BillQtyAbove,money,,YES
PromoMnBillLvlDiscDtls,BillQtyUpto,money,,YES
PromoMnBillLvlDiscDtls,BillDiscPercent,money,,YES
PromoMnBillLvlDiscDtls,BillDiscAmount,money,,YES
PromoMnBillLvlDiscDtls,BillMaxDiscPercent,money,,YES
PromoMnBillLvlDiscDtls,BillMaxDiscAmount,money,,YES
PromoMnBillLvlDiscDtls,DiscValueTreatment,tinyint,,YES
PromoMnBillLvlDiscDtls,Remarks,varchar,256,YES
PromoMnBillLvlDiscDtls,VaUID,varchar,32,YES
PromoMnBillLvlDiscDtls,VaCtr,int,,YES
PromoMnBillLvlDiscDtls,VaTermID,varchar,32,YES
PromoMnBillLvlDiscDtls,VaCompCode,varchar,16,YES
PromoMnBuyItemGrpDtls,SalesPromoCode,varchar,32,NO
PromoMnBuyItemGrpDtls,SrlNo,int,,NO
PromoMnBuyItemGrpDtls,SalesPromoSrlNo,int,,YES
PromoMnBuyItemGrpDtls,ItemSetNo,int,,YES
PromoMnBuyItemGrpDtls,ItemSetSrlNo,int,,YES
PromoMnBuyItemGrpDtls,ItemIncExFlag,tinyint,,YES
PromoMnBuyItemGrpDtls,StockNo,varchar,32,YES
PromoMnBuyItemGrpDtls,SKUSerialNo,int,,YES
PromoMnBuyItemGrpDtls,SKUBatchNo,varchar,60,YES
PromoMnBuyItemGrpDtls,SKULocationID,varchar,16,YES
PromoMnBuyItemGrpDtls,SKUGradeCd,varchar,16,YES
PromoMnBuyItemGrpDtls,Class1Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,Class2Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,SubClass1Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,SubClass2Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,SizeCd,varchar,16,YES
PromoMnBuyItemGrpDtls,SuperClass1Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,SuperClass2Cd,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode1,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode2,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode3,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode4,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode5,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode6,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode7,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode8,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode9,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode10,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode11,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode12,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode13,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode14,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode15,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode16,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode17,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode18,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode19,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode20,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode21,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode22,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode23,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode24,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode25,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode26,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode27,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode28,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode29,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode30,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode31,varchar,16,YES
PromoMnBuyItemGrpDtls,AnalCode32,varchar,16,YES
PromoMnBuyItemGrpDtls,RegNonRegItemInd,tinyint,,YES
PromoMnBuyItemGrpDtls,ProductTaxCode,varchar,16,YES
PromoMnBuyItemGrpDtls,SourceTaxCode,varchar,16,YES
PromoMnBuyItemGrpDtls,ItemTaxType,tinyint,,YES
PromoMnBuyItemGrpDtls,ItemMfgDate,datetime,,YES
PromoMnBuyItemGrpDtls,ItemExpiryDate,datetime,,YES
PromoMnBuyItemGrpDtls,ItemShelfLife,int,,YES
PromoMnBuyItemGrpDtls,MerchandizeID,varchar,16,YES
PromoMnBuyItemGrpDtls,ConsignNonConsignItemInd,tinyint,,YES
PromoMnBuyItemGrpDtls,ItemRateValueCond,tinyint,,YES
PromoMnBuyItemGrpDtls,ItemRateEqualTo,money,,YES
PromoMnBuyItemGrpDtls,ItemRateAbove,money,,YES
PromoMnBuyItemGrpDtls,ItemRateUpto,money,,YES
PromoMnBuyItemGrpDtls,ItemValueEqualTo,money,,YES
PromoMnBuyItemGrpDtls,ItemValueAbove,money,,YES
PromoMnBuyItemGrpDtls,ItemValueUpto,money,,YES
PromoMnBuyItemGrpDtls,DiffItemOfferBuyQty,money,,YES
PromoMnBuyItemGrpDtls,FreeItemWorthBasedOn,tinyint,,YES
PromoMnBuyItemGrpDtls,FreeItemWorthSpecified,money,,YES
PromoMnBuyItemGrpDtls,FreeItemValTreatment,tinyint,,YES
PromoMnBuyItemGrpDtls,Remarks,varchar,256,YES
PromoMnBuyItemGrpDtls,VaUID,varchar,32,YES
PromoMnBuyItemGrpDtls,VaCtr,int,,YES
PromoMnBuyItemGrpDtls,VaTermID,varchar,32,YES
PromoMnBuyItemGrpDtls,VaCompCode,varchar,16,YES
PromoMnBuyItemGrpDtls,BuyItemAttribLvl,varchar,128,YES
PromoMnGetItemGrpDtls,SalesPromoCode,varchar,32,NO
PromoMnGetItemGrpDtls,SrlNo,int,,NO
PromoMnGetItemGrpDtls,SalesPromoSrlNo,int,,YES
PromoMnGetItemGrpDtls,ItemSetNo,int,,YES
PromoMnGetItemGrpDtls,ItemSetSrlNo,int,,YES
PromoMnGetItemGrpDtls,ItemIncExFlag,tinyint,,YES
PromoMnGetItemGrpDtls,StockNo,varchar,32,YES
PromoMnGetItemGrpDtls,SKUSerialNo,int,,YES
PromoMnGetItemGrpDtls,SKUBatchNo,varchar,16,YES
PromoMnGetItemGrpDtls,SKULocationID,varchar,16,YES
PromoMnGetItemGrpDtls,SKUGradeCd,varchar,16,YES
PromoMnGetItemGrpDtls,Class1Cd,varchar,16,YES
PromoMnGetItemGrpDtls,Class2Cd,varchar,16,YES
PromoMnGetItemGrpDtls,SubClass1Cd,varchar,16,YES
PromoMnGetItemGrpDtls,SubClass2Cd,varchar,16,YES
PromoMnGetItemGrpDtls,SizeCd,varchar,16,YES
PromoMnGetItemGrpDtls,SuperClass1Cd,varchar,16,YES
PromoMnGetItemGrpDtls,SuperClass2Cd,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode1,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode2,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode3,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode4,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode5,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode6,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode7,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode8,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode9,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode10,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode11,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode12,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode13,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode14,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode15,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode16,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode17,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode18,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode19,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode20,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode21,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode22,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode23,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode24,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode25,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode26,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode27,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode28,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode29,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode30,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode31,varchar,16,YES
PromoMnGetItemGrpDtls,AnalCode32,varchar,16,YES
PromoMnGetItemGrpDtls,RegNonRegItemInd,tinyint,,YES
PromoMnGetItemGrpDtls,ProductTaxCode,varchar,16,YES
PromoMnGetItemGrpDtls,SourceTaxCode,varchar,16,YES
PromoMnGetItemGrpDtls,ItemTaxType,tinyint,,YES
PromoMnGetItemGrpDtls,ItemMfgDate,datetime,,YES
PromoMnGetItemGrpDtls,ItemExpiryDate,datetime,,YES
PromoMnGetItemGrpDtls,ItemShelfLife,int,,YES
PromoMnGetItemGrpDtls,MerchandizeID,varchar,16,YES
PromoMnGetItemGrpDtls,ConsignNonConsignItemInd,tinyint,,YES
PromoMnGetItemGrpDtls,ItemRateValueCond,tinyint,,YES
PromoMnGetItemGrpDtls,ItemRateEqualTo,money,,YES
PromoMnGetItemGrpDtls,ItemRateAbove,money,,YES
PromoMnGetItemGrpDtls,ItemRateUpto,money,,YES
PromoMnGetItemGrpDtls,ItemValueEqualTo,money,,YES
PromoMnGetItemGrpDtls,ItemValueAbove,money,,YES
PromoMnGetItemGrpDtls,ItemValueUpto,money,,YES
PromoMnGetItemGrpDtls,DiffItemOfferGetQty,money,,YES
PromoMnGetItemGrpDtls,BillValueAbove,money,,YES
PromoMnGetItemGrpDtls,BillValueUpto,money,,YES
PromoMnGetItemGrpDtls,BillQtyAbove,money,,YES
PromoMnGetItemGrpDtls,BillQtyUpto,money,,YES
PromoMnGetItemGrpDtls,BillLvlOfferGetQty,money,,YES
PromoMnGetItemGrpDtls,FreeItemWorthBasedOn,tinyint,,YES
PromoMnGetItemGrpDtls,FreeItemWorthSpecified,money,,YES
PromoMnGetItemGrpDtls,FreeItemValTreatment,tinyint,,YES
PromoMnGetItemGrpDtls,Remarks,varchar,256,YES
PromoMnGetItemGrpDtls,VaUID,varchar,32,YES
PromoMnGetItemGrpDtls,VaCtr,int,,YES
PromoMnGetItemGrpDtls,VaTermID,varchar,32,YES
PromoMnGetItemGrpDtls,VaCompCode,varchar,16,YES
PromoMnGetItemGrpDtls,GetItemAttribLvl,varchar,128,YES
PromoMnHeader,SalesPromoCode,varchar,32,NO
PromoMnHeader,SalesPromoSrlNo,int,,YES
PromoMnHeader,SalesPromoDesc,varchar,256,YES
PromoMnHeader,Status,tinyint,,YES
PromoMnHeader,PriorityNo,int,,YES
PromoMnHeader,DefinitionCreatedAt,tinyint,,YES
PromoMnHeader,CreatedShoperDate,datetime,,YES
PromoMnHeader,CreatedSystemDate,datetime,,YES
PromoMnHeader,StartDate,datetime,,YES
PromoMnHeader,StartTime,datetime,,YES
PromoMnHeader,EndDate,datetime,,YES
PromoMnHeader,EndTime,datetime,,YES
PromoMnHeader,WeekDays,varchar,256,YES
